"","Time","TimeMDT","TemperatureF","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_Direction","Wind_SpeedMPH","Gust_SpeedMPH","PrecipitationIn","Events","Conditions","WindDirDegrees","DateUTC","TimeMST"
"168",2012-10-07 06:53:00,"6:53 AM",18,10.9,"74",30.3,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-07 12:53:00",NA
"169",2012-10-07 07:53:00,"7:53 AM",16,10.9,"81",30.32,10,"ESE","3.5","-","N/A",NA,"Clear",110,"2012-10-07 13:53:00",NA
"170",2012-10-07 08:53:00,"8:53 AM",21,15.1,"78",30.31,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-07 14:53:00",NA
"171",2012-10-07 09:53:00,"9:53 AM",30,19,"64",30.29,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-07 15:53:00",NA
"172",2012-10-07 10:53:00,"10:53 AM",37.9,19.9,"48",30.26,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-07 16:53:00",NA
"173",2012-10-07 11:53:00,"11:53 AM",48,21.9,"36",30.19,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-07 17:53:00",NA
"174",2012-10-07 12:53:00,"12:53 PM",52,21,"30",30.15,10,"North","3.5","-","N/A",NA,"Clear",10,"2012-10-07 18:53:00",NA
"175",2012-10-07 13:53:00,"1:53 PM",55.9,21,"26",30.12,10,"NNE","6.9","-","N/A",NA,"Clear",20,"2012-10-07 19:53:00",NA
"176",2012-10-07 14:53:00,"2:53 PM",57.9,18,"21",30.09,10,"NW","9.2","-","N/A",NA,"Clear",310,"2012-10-07 20:53:00",NA
"177",2012-10-07 15:53:00,"3:53 PM",59,18,"20",30.07,10,"NW","12.7","-","N/A",NA,"Clear",310,"2012-10-07 21:53:00",NA
"178",2012-10-07 16:53:00,"4:53 PM",60.1,19.9,"21",30.06,10,"NNW","9.2","-","N/A",NA,"Clear",330,"2012-10-07 22:53:00",NA
"179",2012-10-07 17:53:00,"5:53 PM",57,21,"25",30.05,10,"West","9.2","-","N/A",NA,"Clear",280,"2012-10-07 23:53:00",NA
"180",2012-10-07 18:53:00,"6:53 PM",53.1,21.9,"30",30.06,10,"WNW","9.2","-","N/A",NA,"Clear",300,"2012-10-08 00:53:00",NA
"181",2012-10-07 19:53:00,"7:53 PM",48,23,"37",30.1,10,"NW","4.6","-","N/A",NA,"Clear",310,"2012-10-08 01:53:00",NA
"182",2012-10-07 20:53:00,"8:53 PM",46,23,"40",30.09,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-08 02:53:00",NA
"183",2012-10-07 21:53:00,"9:53 PM",36,19,"50",30.11,10,"SE","5.8","-","N/A",NA,"Clear",140,"2012-10-08 03:53:00",NA
"184",2012-10-07 22:53:00,"10:53 PM",33.1,19,"56",30.09,10,"SE","4.6","-","N/A",NA,"Clear",130,"2012-10-08 04:53:00",NA
"185",2012-10-07 23:53:00,"11:53 PM",30.9,18,"59",30.06,10,"SSE","3.5","-","N/A",NA,"Clear",150,"2012-10-08 05:53:00",NA
"186",2012-10-08 00:53:00,"12:53 AM",30,18,"61",30.04,10,"SSE","4.6","-","N/A",NA,"Clear",150,"2012-10-08 06:53:00",NA
"187",2012-10-08 01:53:00,"1:53 AM",30.9,19,"61",30.02,9,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-08 07:53:00",NA
"188",2012-10-08 02:53:00,"2:53 AM",28.9,17.1,"61",30,9,"SSW","3.5","-","N/A",NA,"Clear",200,"2012-10-08 08:53:00",NA
"189",2012-10-08 03:53:00,"3:53 AM",28.9,18,"64",29.99,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-08 09:53:00",NA
"190",2012-10-08 04:53:00,"4:53 AM",25,15.1,"66",30,7,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-08 10:53:00",NA
"191",2012-10-08 05:53:00,"5:53 AM",25,15.1,"66",30.03,6,"SE","3.5","-","N/A",NA,"Haze",140,"2012-10-08 11:53:00",NA
"192",2012-10-08 06:53:00,"6:53 AM",23,14,"68",30.05,6,"ESE","3.5","-","N/A",NA,"Haze",120,"2012-10-08 12:53:00",NA
"193",2012-10-08 07:53:00,"7:53 AM",26.1,16,"66",30.05,6,"Calm","Calm","-","N/A",NA,"Haze",0,"2012-10-08 13:53:00",NA
"194",2012-10-08 08:28:00,"8:28 AM",26.6,15.8,"64",30.02,2,"Calm","Calm","-","N/A",NA,"Haze",0,"2012-10-08 14:28:00",NA
"195",2012-10-08 08:40:00,"8:40 AM",26.6,15.8,"64",30.02,3,"Calm","Calm","-","N/A",NA,"Haze",0,"2012-10-08 14:40:00",NA
"196",2012-10-08 08:48:00,"8:48 AM",28.4,15.8,"59",30.02,2.5,"SE","3.5","-","N/A",NA,"Haze",140,"2012-10-08 14:48:00",NA
"197",2012-10-08 08:53:00,"8:53 AM",27,17.1,"66",30.05,3,"East","4.6","-","N/A",NA,"Haze",100,"2012-10-08 14:53:00",NA
"198",2012-10-08 09:53:00,"9:53 AM",34,19,"54",30.06,4,"Calm","Calm","-","N/A",NA,"Haze",0,"2012-10-08 15:53:00",NA
"199",2012-10-08 10:53:00,"10:53 AM",42.1,19.9,"41",30.01,5,"Calm","Calm","-","N/A",NA,"Haze",0,"2012-10-08 16:53:00",NA
"200",2012-10-08 11:53:00,"11:53 AM",48.9,21.9,"35",29.98,5,"North","3.5","-","N/A",NA,"Haze",350,"2012-10-08 17:53:00",NA
"201",2012-10-08 12:53:00,"12:53 PM",52,19.9,"28",29.96,9,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-08 18:53:00",NA
"202",2012-10-08 13:53:00,"1:53 PM",55.9,25,"30",29.92,10,"West","9.2","-","N/A",NA,"Clear",280,"2012-10-08 19:53:00",NA
"203",2012-10-08 14:53:00,"2:53 PM",57,26.1,"30",29.92,10,"NW","11.5","25.3","N/A",NA,"Mostly Cloudy",320,"2012-10-08 20:53:00",NA
"204",2012-10-08 15:53:00,"3:53 PM",57.9,25,"28",29.9,9,"NW","15.0","24.2","N/A",NA,"Mostly Cloudy",310,"2012-10-08 21:53:00",NA
"205",2012-10-08 16:53:00,"4:53 PM",55.9,25,"30",29.92,10,"NNW","13.8","-","N/A",NA,"Overcast",330,"2012-10-08 22:53:00",NA
"206",2012-10-08 17:53:00,"5:53 PM",54,27,"35",29.94,3,"NNW","8.1","-","N/A",NA,"Haze",330,"2012-10-08 23:53:00",NA
"207",2012-10-08 18:53:00,"6:53 PM",51.1,27,"39",29.97,10,"WNW","5.8","-","N/A",NA,"Overcast",290,"2012-10-09 00:53:00",NA
"208",2012-10-08 19:53:00,"7:53 PM",50,27,"41",29.97,10,"West","5.8","-","N/A",NA,"Overcast",270,"2012-10-09 01:53:00",NA
"209",2012-10-08 20:53:00,"8:53 PM",48,27,"44",29.99,10,"NW","4.6","-","N/A",NA,"Overcast",320,"2012-10-09 02:53:00",NA
"210",2012-10-08 21:53:00,"9:53 PM",46,28,"50",29.99,9,"ESE","4.6","-","N/A",NA,"Overcast",110,"2012-10-09 03:53:00",NA
"211",2012-10-08 22:53:00,"10:53 PM",44.1,32,"63",29.99,10,"NNE","15.0","-","N/A",NA,"Overcast",20,"2012-10-09 04:53:00",NA
"212",2012-10-08 23:53:00,"11:53 PM",43,30,"60",29.99,10,"North","10.4","-","N/A",NA,"Overcast",10,"2012-10-09 05:53:00",NA
"213",2012-10-09 00:53:00,"12:53 AM",41,30.9,"67",29.99,10,"West","5.8","-","N/A",NA,"Overcast",270,"2012-10-09 06:53:00",NA
"214",2012-10-09 02:53:00,"2:53 AM",37.9,28,"68",30.02,10,"WNW","5.8","-","N/A",NA,"Mostly Cloudy",300,"2012-10-09 08:53:00",NA
"215",2012-10-09 03:53:00,"3:53 AM",36,27,"70",30.04,10,"NW","3.5","-","N/A",NA,"Overcast",310,"2012-10-09 09:53:00",NA
"216",2012-10-09 04:53:00,"4:53 AM",36,27,"70",30.06,10,"Calm","Calm","-","N/A",NA,"Overcast",0,"2012-10-09 10:53:00",NA
"217",2012-10-09 05:53:00,"5:53 AM",36,27,"70",30.08,10,"Calm","Calm","-","N/A",NA,"Overcast",0,"2012-10-09 11:53:00",NA
"218",2012-10-09 06:53:00,"6:53 AM",35.1,27,"72",30.09,10,"Calm","Calm","-","N/A",NA,"Overcast",0,"2012-10-09 12:53:00",NA
"219",2012-10-09 07:53:00,"7:53 AM",36,27,"70",30.1,10,"Calm","Calm","-","N/A",NA,"Overcast",0,"2012-10-09 13:53:00",NA
"220",2012-10-09 08:53:00,"8:53 AM",37,27,"67",30.12,10,"Calm","Calm","-","N/A",NA,"Overcast",0,"2012-10-09 14:53:00",NA
"221",2012-10-09 09:53:00,"9:53 AM",39.9,27,"60",30.13,10,"Calm","Calm","-","N/A",NA,"Partly Cloudy",0,"2012-10-09 15:53:00",NA
"222",2012-10-09 10:53:00,"10:53 AM",42.1,26.1,"53",30.13,10,"North","3.5","-","N/A",NA,"Mostly Cloudy",360,"2012-10-09 16:53:00",NA
"223",2012-10-09 11:53:00,"11:53 AM",44.1,27,"51",30.12,10,"NW","3.5","-","N/A",NA,"Overcast",310,"2012-10-09 17:53:00",NA
"224",2012-10-09 12:53:00,"12:53 PM",48,27,"44",30.11,10,"Calm","Calm","-","N/A",NA,"Overcast",0,"2012-10-09 18:53:00",NA
"225",2012-10-09 13:53:00,"1:53 PM",48.9,27,"43",30.1,10,"North","3.5","-","N/A",NA,"Overcast",10,"2012-10-09 19:53:00",NA
"226",2012-10-09 14:53:00,"2:53 PM",53.1,27,"37",30.07,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-09 20:53:00",NA
"227",2012-10-09 15:53:00,"3:53 PM",54,27,"35",30.06,10,"Variable","3.5","-","N/A",NA,"Clear",0,"2012-10-09 21:53:00",NA
"228",2012-10-09 16:53:00,"4:53 PM",54,27,"35",30.05,10,"South","3.5","-","N/A",NA,"Clear",190,"2012-10-09 22:53:00",NA
"229",2012-10-09 17:53:00,"5:53 PM",55,27,"34",30.04,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-09 23:53:00",NA
"230",2012-10-09 18:53:00,"6:53 PM",50,27,"41",30.07,10,"West","3.5","-","N/A",NA,"Clear",280,"2012-10-10 00:53:00",NA
"231",2012-10-09 19:53:00,"7:53 PM",46,27,"47",30.1,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-10 01:53:00",NA
"232",2012-10-09 20:53:00,"8:53 PM",39.9,25,"55",30.12,10,"South","4.6","-","N/A",NA,"Clear",170,"2012-10-10 02:53:00",NA
"233",2012-10-09 21:53:00,"9:53 PM",36,24.1,"62",30.13,10,"ESE","4.6","-","N/A",NA,"Clear",110,"2012-10-10 03:53:00",NA
"234",2012-10-09 22:53:00,"10:53 PM",32,23,"69",30.14,10,"SE","5.8","-","N/A",NA,"Clear",140,"2012-10-10 04:53:00",NA
"235",2012-10-09 23:53:00,"11:53 PM",30.9,23,"72",30.13,10,"SSE","4.6","-","N/A",NA,"Clear",160,"2012-10-10 05:53:00",NA
"236",2012-10-10 00:53:00,"12:53 AM",27,19.9,"75",30.12,10,"SE","6.9","-","N/A",NA,"Clear",130,"2012-10-10 06:53:00",NA
"237",2012-10-10 01:53:00,"1:53 AM",28.9,21,"72",30.11,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-10 07:53:00",NA
"238",2012-10-10 02:53:00,"2:53 AM",26.1,19.9,"78",30.1,10,"SSE","4.6","-","N/A",NA,"Clear",150,"2012-10-10 08:53:00",NA
"239",2012-10-10 03:53:00,"3:53 AM",25,19.9,"81",30.09,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-10 09:53:00",NA
"240",2012-10-10 04:53:00,"4:53 AM",24.1,19,"81",30.09,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-10 10:53:00",NA
"241",2012-10-10 05:53:00,"5:53 AM",21.9,18,"85",30.09,10,"ESE","3.5","-","N/A",NA,"Clear",120,"2012-10-10 11:53:00",NA
"242",2012-10-10 06:53:00,"6:53 AM",21.9,18,"85",30.12,10,"SSE","3.5","-","N/A",NA,"Clear",160,"2012-10-10 12:53:00",NA
"243",2012-10-10 10:53:00,"10:53 AM",42.1,27,"55",30.05,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-10 16:53:00",NA
"244",2012-10-10 11:53:00,"11:53 AM",50,27,"41",30.02,10,"NNW","3.5","-","N/A",NA,"Clear",330,"2012-10-10 17:53:00",NA
"245",2012-10-10 12:31:00,"12:31 PM",57.2,24.8,"29",30.01,1.8,"NNW","6.9","-","N/A",NA,"Haze",330,"2012-10-10 18:31:00",NA
"246",2012-10-10 12:45:00,"12:45 PM",59,24.8,"27",30,10,"NNW","6.9","-","N/A",NA,"Clear",340,"2012-10-10 18:45:00",NA
"247",2012-10-10 12:53:00,"12:53 PM",59,24.1,"26",30,10,"Variable","6.9","-","N/A",NA,"Clear",0,"2012-10-10 18:53:00",NA
"248",2012-10-10 13:10:00,"1:10 PM",60.8,24.8,"25",29.99,1.5,"NNW","5.8","-","N/A",NA,"Haze",330,"2012-10-10 19:10:00",NA
"249",2012-10-10 13:18:00,"1:18 PM",60.8,24.8,"25",29.99,10,"North","6.9","-","N/A",NA,"Clear",360,"2012-10-10 19:18:00",NA
"250",2012-10-10 13:53:00,"1:53 PM",63,24.1,"23",29.97,10,"NNW","4.6","-","N/A",NA,"Clear",330,"2012-10-10 19:53:00",NA
"251",2012-10-10 14:53:00,"2:53 PM",64.9,23,"20",29.95,10,"NNW","11.5","-","N/A",NA,"Clear",330,"2012-10-10 20:53:00",NA
"252",2012-10-10 15:53:00,"3:53 PM",64.9,24.1,"21",29.94,10,"WNW","10.4","-","N/A",NA,"Clear",300,"2012-10-10 21:53:00",NA
"253",2012-10-10 16:53:00,"4:53 PM",63,26.1,"25",29.93,10,"WNW","11.5","-","N/A",NA,"Clear",290,"2012-10-10 22:53:00",NA
"254",2012-10-10 17:53:00,"5:53 PM",61,24.1,"24",29.94,10,"West","11.5","-","N/A",NA,"Clear",280,"2012-10-10 23:53:00",NA
"255",2012-10-10 18:53:00,"6:53 PM",55.9,24.1,"29",29.95,10,"West","6.9","-","N/A",NA,"Clear",280,"2012-10-11 00:53:00",NA
"256",2012-10-10 19:53:00,"7:53 PM",51.1,24.1,"35",29.97,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-11 01:53:00",NA
"257",2012-10-10 20:53:00,"8:53 PM",44.1,23,"43",30.04,10,"SE","4.6","-","N/A",NA,"Clear",130,"2012-10-11 02:53:00",NA
"258",2012-10-10 21:53:00,"9:53 PM",39,23,"53",30.04,10,"ESE","5.8","-","N/A",NA,"Clear",120,"2012-10-11 03:53:00",NA
"259",2012-10-10 22:53:00,"10:53 PM",37.9,23,"55",30.03,10,"ESE","3.5","-","N/A",NA,"Clear",120,"2012-10-11 04:53:00",NA
"260",2012-10-10 23:53:00,"11:53 PM",35.1,21.9,"59",30.03,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-11 05:53:00",NA
"261",2012-10-11 00:53:00,"12:53 AM",36,28,"73",30.01,10,"NW","8.1","-","N/A","","Clear",320,"2012-10-11 06:53:00",NA
"262",2012-10-11 01:53:00,"1:53 AM",37,33.1,"86",30.01,10,"North","4.6","-","N/A","","Clear",360,"2012-10-11 07:53:00",NA
"263",2012-10-11 02:53:00,"2:53 AM",34,30.9,"89",30.02,8,"Calm","Calm","-","N/A","","Clear",0,"2012-10-11 08:53:00",NA
"264",2012-10-11 03:53:00,"3:53 AM",27,23,"85",30.06,10,"SSE","3.5","-","N/A","","Clear",150,"2012-10-11 09:53:00",NA
"265",2012-10-11 04:53:00,"4:53 AM",28,25,"88",30.06,10,"Calm","Calm","-","N/A","","Clear",0,"2012-10-11 10:53:00",NA
"266",2012-10-11 05:53:00,"5:53 AM",28,25,"88",30.07,10,"Calm","Calm","-","N/A","","Clear",0,"2012-10-11 11:53:00",NA
"267",2012-10-11 06:53:00,"6:53 AM",25,21.9,"88",30.11,10,"Calm","Calm","-","N/A","","Clear",0,"2012-10-11 12:53:00",NA
"268",2012-10-11 07:50:00,"7:50 AM",26.6,21.2,"80",30.11,10,"Calm","Calm","-","N/A","","Scattered Clouds",0,"2012-10-11 13:50:00",NA
"269",2012-10-11 07:53:00,"7:53 AM",26.1,23,"88",30.13,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2012-10-11 13:53:00",NA
"270",2012-10-11 08:08:00,"8:08 AM",26.6,24.8,"93",30.11,0.8,"Calm","Calm","-","N/A","","Mist",0,"2012-10-11 14:08:00",NA
"271",2012-10-11 08:53:00,"8:53 AM",28,28,"100",30.17,0.2,"Calm","Calm","-","N/A","Fog","Light Freezing Fog",0,"2012-10-11 14:53:00",NA
"272",2012-10-11 09:50:00,"9:50 AM",30.2,30.2,"100",30.14,2,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2012-10-11 15:50:00",NA
"273",2012-10-11 09:53:00,"9:53 AM",32,30.9,"96",30.18,3,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2012-10-11 15:53:00",NA
"274",2012-10-11 10:00:00,"10:00 AM",32,30.2,"93",30.14,4,"Calm","Calm","-","N/A","","Mist",0,"2012-10-11 16:00:00",NA
"275",2012-10-11 10:53:00,"10:53 AM",42.1,32,"67",30.14,-9999,"Calm","Calm","-","N/A","","Clear",0,"2012-10-11 16:53:00",NA
"276",2012-10-11 11:53:00,"11:53 AM",46.9,32,"56",30.12,10,"Variable","3.5","-","N/A","","Unknown",0,"2012-10-11 17:53:00",NA
"277",2012-10-11 12:53:00,"12:53 PM",52,32,"47",30.07,10,"South","10.4","-","N/A","","Clear",180,"2012-10-11 18:53:00",NA
"278",2012-10-11 13:53:00,"1:53 PM",55.9,32,"40",30.02,10,"NE","4.6","-","N/A","","Clear",40,"2012-10-11 19:53:00",NA
"279",2012-10-11 14:53:00,"2:53 PM",57.9,32,"37",30,10,"SSE","10.4","-","N/A","","Clear",160,"2012-10-11 20:53:00",NA
"280",2012-10-11 15:53:00,"3:53 PM",59,30.2,"34",30.03,10,"South","9.2","-","N/A","","Clear",170,"2012-10-11 21:53:00",NA
"281",2012-10-11 16:53:00,"4:53 PM",60.8,30.2,"31",30.01,10,"South","6.9","-","N/A","","Clear",180,"2012-10-11 22:53:00",NA
"282",2012-10-11 17:53:00,"5:53 PM",59,32,"36",29.97,10,"South","9.2","-","N/A","","Clear",170,"2012-10-11 23:53:00",NA
"283",2012-10-11 18:53:00,"6:53 PM",51.8,30.2,"44",29.99,10,"Variable","4.6","-","N/A","","Clear",0,"2012-10-12 00:53:00",NA
"284",2012-10-11 19:53:00,"7:53 PM",48,30.9,"52",30.02,10,"South","5.8","-","N/A","","Clear",170,"2012-10-12 01:53:00",NA
"285",2012-10-11 20:53:00,"8:53 PM",43,28.9,"58",30.04,10,"South","5.8","-","N/A","","Clear",180,"2012-10-12 02:53:00",NA
"286",2012-10-11 21:53:00,"9:53 PM",37.4,26.6,"65",30.01,10,"ESE","4.6","-","N/A","","Clear",110,"2012-10-12 03:53:00",NA
"287",2012-10-11 22:53:00,"10:53 PM",34,25,"70",30.02,10,"SE","5.8","-","N/A","","Clear",140,"2012-10-12 04:53:00",NA
"288",2012-10-11 23:53:00,"11:53 PM",33.1,25,"72",30,10,"SE","5.8","-","N/A","","Clear",130,"2012-10-12 05:53:00",NA
"289",2012-10-12 00:53:00,"12:53 AM",30,23,"75",29.99,10,"SE","4.6","-","N/A",NA,"Clear",130,"2012-10-12 06:53:00",NA
"290",2012-10-12 01:53:00,"1:53 AM",28.9,23,"78",29.96,10,"SSE","3.5","-","N/A",NA,"Clear",160,"2012-10-12 07:53:00",NA
"291",2012-10-12 02:53:00,"2:53 AM",27,21.9,"81",29.95,10,"SE","3.5","-","N/A",NA,"Clear",140,"2012-10-12 08:53:00",NA
"292",2012-10-12 03:53:00,"3:53 AM",26.1,21.9,"84",29.94,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-12 09:53:00",NA
"293",2012-10-12 04:53:00,"4:53 AM",26.1,21,"81",29.94,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-12 10:53:00",NA
"294",2012-10-12 05:53:00,"5:53 AM",24.1,19.9,"84",29.95,10,"SE","3.5","-","N/A",NA,"Clear",130,"2012-10-12 11:53:00",NA
"295",2012-10-12 06:53:00,"6:53 AM",25,19.9,"81",29.96,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-12 12:53:00",NA
"296",2012-10-12 07:53:00,"7:53 AM",24.1,19,"81",29.98,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-12 13:53:00",NA
"297",2012-10-12 08:53:00,"8:53 AM",27,21.9,"81",30,8,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-12 14:53:00",NA
"298",2012-10-12 09:53:00,"9:53 AM",37,27,"67",29.96,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-10-12 15:53:00",NA
"299",2012-10-12 10:53:00,"10:53 AM",48.2,28.4,"46",29.93,10,"NNE","3.5","-","N/A",NA,"Clear",30,"2012-10-12 16:53:00",NA
"300",2012-10-12 11:53:00,"11:53 AM",60.1,27,"28",29.86,10,"NNE","3.5","-","N/A",NA,"Clear",20,"2012-10-12 17:53:00",NA
"301",2012-10-12 12:53:00,"12:53 PM",64.9,21,"19",29.82,10,"Variable","5.8","-","N/A",NA,"Clear",0,"2012-10-12 18:53:00",NA
"302",2012-10-12 13:53:00,"1:53 PM",66.9,15.1,"14",29.8,10,"SW","11.5","24.2","N/A",NA,"Clear",230,"2012-10-12 19:53:00",NA
"303",2012-10-12 14:53:00,"2:53 PM",69.1,14,"12",29.78,10,"West","8.1","23.0","N/A",NA,"Clear",260,"2012-10-12 20:53:00",NA
"304",2012-10-12 15:53:00,"3:53 PM",69.1,14,"12",29.77,10,"West","9.2","-","N/A",NA,"Clear",260,"2012-10-12 21:53:00",NA
"305",2012-10-12 16:53:00,"4:53 PM",69.1,12,"11",29.76,10,"West","15.0","23.0","N/A",NA,"Clear",280,"2012-10-12 22:53:00",NA
"306",2012-10-12 17:53:00,"5:53 PM",66,15.1,"14",29.8,8,"WNW","9.2","-","N/A",NA,"Clear",290,"2012-10-12 23:53:00",NA
"307",2012-10-12 18:53:00,"6:53 PM",60.1,14,"16",29.83,7,"WNW","5.8","-","N/A",NA,"Clear",290,"2012-10-13 00:53:00",NA
"308",2012-10-12 19:53:00,"7:53 PM",57.2,15.8,"20",29.88,8,"WNW","5.8","-","N/A",NA,"Partly Cloudy",300,"2012-10-13 01:53:00",NA
"309",2012-10-12 20:53:00,"8:53 PM",60.1,16,"18",29.86,7,"NW","10.4","-","N/A",NA,"Scattered Clouds",310,"2012-10-13 02:53:00",NA
"310",2012-10-12 21:53:00,"9:53 PM",57.9,19,"22",29.85,6,"WNW","5.8","-","N/A",NA,"Haze",290,"2012-10-13 03:53:00",NA
"311",2012-10-12 22:53:00,"10:53 PM",55.9,19,"24",29.84,6,"WNW","6.9","-","N/A",NA,"Haze",300,"2012-10-13 04:53:00",NA
"312",2012-10-12 23:53:00,"11:53 PM",52,19,"27",29.82,8,"WNW","6.9","-","N/A",NA,"Clear",300,"2012-10-13 05:53:00",NA
"313",2012-10-13 00:53:00,"12:53 AM",50,19,"29",29.82,8,"Calm","Calm","-","N/A","","Clear",0,"2012-10-13 06:53:00",NA
"314",2012-10-13 01:53:00,"1:53 AM",41,18,"40",29.85,6,"Calm","Calm","-","N/A","","Haze",0,"2012-10-13 07:53:00",NA
"315",2012-10-13 02:53:00,"2:53 AM",42.1,18,"38",29.85,6,"South","4.6","-","N/A","","Haze",180,"2012-10-13 08:53:00",NA
"316",2012-10-13 03:53:00,"3:53 AM",41,19,"41",29.86,6,"South","3.5","-","N/A","","Haze",180,"2012-10-13 09:53:00",NA
"317",2012-10-13 04:53:00,"4:53 AM",42.1,19,"40",29.87,7,"SSE","3.5","-","N/A","","Mostly Cloudy",160,"2012-10-13 10:53:00",NA
"318",2012-10-13 05:53:00,"5:53 AM",42.1,19.9,"41",29.89,4,"Calm","Calm","-","N/A","","Haze",0,"2012-10-13 11:53:00",NA
"319",2012-10-13 06:53:00,"6:53 AM",41,21,"45",29.93,6,"East","3.5","-","N/A","","Haze",100,"2012-10-13 12:53:00",NA
"320",2012-10-13 07:53:00,"7:53 AM",41,23,"49",29.97,6,"East","4.6","-","0.00","Rain","Light Rain",100,"2012-10-13 13:53:00",NA
"321",2012-10-13 08:53:00,"8:53 AM",44.1,37.9,"79",30.01,4,"NW","6.9","-","0.01","Rain","Light Rain",320,"2012-10-13 14:53:00",NA
"322",2012-10-13 09:53:00,"9:53 AM",44.1,39.9,"85",30.04,5,"Calm","Calm","-","0.01","","Overcast",0,"2012-10-13 15:53:00",NA
"323",2012-10-13 10:53:00,"10:53 AM",45,39,"80",30.05,5,"North","5.8","-","0.00","","Haze",10,"2012-10-13 16:53:00",NA
"324",2012-10-13 11:53:00,"11:53 AM",48,39,"71",30.06,5,"Calm","Calm","-","N/A","","Haze",0,"2012-10-13 17:53:00",NA
"325",2012-10-13 12:53:00,"12:53 PM",50,39,"66",30.07,7,"NNE","6.9","-","N/A","","Overcast",20,"2012-10-13 18:53:00",NA
"326",2012-10-13 13:53:00,"1:53 PM",52,36,"54",30.09,10,"NW","17.3","25.3","N/A","","Overcast",310,"2012-10-13 19:53:00",NA
"327",2012-10-13 14:53:00,"2:53 PM",53.1,35.1,"50",30.1,10,"WNW","12.7","-","0.00","","Overcast",290,"2012-10-13 20:53:00",NA
"328",2012-10-13 15:53:00,"3:53 PM",52,34,"50",30.12,10,"NW","6.9","-","N/A","","Overcast",320,"2012-10-13 21:53:00",NA
"329",2012-10-13 16:53:00,"4:53 PM",52,35.1,"53",30.13,10,"NNW","6.9","-","0.00","","Overcast",330,"2012-10-13 22:53:00",NA
"330",2012-10-13 17:53:00,"5:53 PM",53.6,33.8,"47",30.19,10,"NNW","8.1","-","N/A","","Overcast",330,"2012-10-13 23:53:00",NA
"331",2012-10-13 18:53:00,"6:53 PM",51.1,33.1,"50",30.17,10,"SW","6.9","-","N/A","","Overcast",230,"2012-10-14 00:53:00",NA
"332",2012-10-13 19:53:00,"7:53 PM",50,33.8,"54",30.23,10,"NW","5.8","-","N/A","","Mostly Cloudy",310,"2012-10-14 01:53:00",NA
"333",2012-10-13 20:53:00,"8:53 PM",48.9,35.1,"59",30.2,10,"Calm","Calm","-","N/A","","Overcast",0,"2012-10-14 02:53:00",NA
"334",2012-10-13 21:53:00,"9:53 PM",48,35.1,"61",30.22,10,"ESE","3.5","-","N/A","","Overcast",110,"2012-10-14 03:53:00",NA
"335",2012-10-13 23:53:00,"11:53 PM",50,33.1,"52",30.21,10,"West","5.8","-","N/A","","Overcast",260,"2012-10-14 05:53:00",NA
"336",2012-10-14 00:53:00,"12:53 AM",46.9,34,"61",30.21,10,"Calm","Calm","-","N/A",NA,"Overcast",0,"2012-10-14 06:53:00",NA
"337",2012-10-14 01:53:00,"1:53 AM",44.1,34,"68",30.22,10,"Calm","Calm","-","N/A",NA,"Overcast",0,"2012-10-14 07:53:00",NA
"338",2012-10-14 02:53:00,"2:53 AM",43,34,"71",30.22,10,"Calm","Calm","-","N/A",NA,"Overcast",0,"2012-10-14 08:53:00",NA
"339",2012-10-14 03:53:00,"3:53 AM",43,34,"71",30.23,10,"Calm","Calm","-","N/A",NA,"Overcast",0,"2012-10-14 09:53:00",NA
